Date,High,Low,Open,Close,Volume,Adj Close
2008-01-04,24.5,24.5,24.5,24.5,100.0,19.722023010253906
2008-01-07,24.889999389648438,21.0,21.0,21.0,0.0,16.904590606689453
2008-01-08,24.399999618530273,24.399999618530273,24.399999618530273,24.399999618530273,5000.0,19.64152717590332
2008-01-09,24.399999618530273,24.399999618530273,24.399999618530273,24.399999618530273,5000.0,19.64152717590332
2008-01-10,24.399999618530273,23.0,23.0,23.0,0.0,18.51455307006836
2008-01-11,24.5,23.0,23.0,23.0,0.0,18.51455307006836
2008-01-14,24.899999618530273,23.0,23.0,23.0,0.0,18.51455307006836
2008-01-15,24.899999618530273,23.0,23.0,23.0,0.0,18.51455307006836
2008-01-16,24.889999389648438,22.0,22.0,22.0,0.0,17.709569931030273
2008-01-17,24.889999389648438,22.0,22.0,22.0,0.0,17.709569931030273
2008-01-18,24.899999618530273,24.889999389648438,24.889999389648438,24.899999618530273,600.0,20.044017791748047
2008-01-21,24.200000762939453,22.0,24.0,24.0,1600.0,19.319534301757812
2008-01-22,24.0,23.5,24.0,23.799999237060547,6100.0,19.158536911010742
2008-01-23,24.0,24.0,24.0,24.0,100.0,19.319534301757812
2008-01-24,23.989999771118164,23.989999771118164,23.989999771118164,23.989999771118164,2100.0,19.311481475830078
2008-01-28,23.989999771118164,23.989999771118164,23.989999771118164,23.989999771118164,1000.0,19.311481475830078
2008-01-29,26.0,23.989999771118164,23.989999771118164,26.0,500.0,20.929494857788086
2008-01-30,26.0,23.5,26.0,24.5,5300.0,19.722023010253906
2008-01-31,25.0,23.5,25.0,24.600000381469727,1500.0,19.802520751953125
2008-02-01,24.600000381469727,24.600000381469727,24.600000381469727,24.600000381469727,0.0,19.802520751953125
2008-02-06,23.989999771118164,23.989999771118164,23.989999771118164,23.989999771118164,900.0,19.311481475830078
2008-02-07,24.899999618530273,22.0,22.0,22.0,0.0,17.709569931030273
2008-02-08,24.889999389648438,22.0,22.0,24.889999389648438,5700.0,20.035964965820312
2008-02-11,24.489999771118164,24.489999771118164,24.489999771118164,24.489999771118164,6100.0,19.713973999023438
2008-02-12,24.399999618530273,23.0,24.399999618530273,23.0,6000.0,18.51455307006836
2008-02-13,24.489999771118164,23.010000228881836,23.010000228881836,24.489999771118164,17900.0,19.713973999023438
2008-02-14,24.5,23.0,23.0,24.5,500.0,19.722023010253906
2008-02-15,24.5,24.5,24.5,24.5,2000.0,19.722023010253906
2008-02-18,24.5,24.5,24.5,24.5,2200.0,19.722023010253906
2008-02-19,24.850000381469727,24.84000015258789,24.850000381469727,24.84000015258789,3200.0,19.99571418762207
2008-02-20,24.829999923706055,24.829999923706055,24.829999923706055,24.829999923706055,5400.0,19.987667083740234
2008-02-21,24.790000915527344,24.780000686645508,24.790000915527344,24.780000686645508,7600.0,19.947420120239258
2008-02-22,24.790000915527344,23.0,23.0,24.790000915527344,1100.0,19.955469131469727
2008-02-25,24.649999618530273,23.0,23.0,24.649999618530273,400.0,19.842769622802734
2008-02-26,24.649999618530273,24.649999618530273,24.649999618530273,24.649999618530273,0.0,19.842769622802734
2008-02-27,25.0,23.0,23.0,23.0,0.0,18.51455307006836
2008-02-28,24.899999618530273,23.100000381469727,23.100000381469727,23.100000381469727,0.0,18.595050811767578
2008-02-29,25.5,25.0,25.0,25.5,2200.0,20.527002334594727
2008-03-03,24.5,23.100000381469727,23.100000381469727,23.100000381469727,0.0,18.595050811767578
2008-03-04,25.399999618530273,24.5,24.5,25.399999618530273,20100.0,20.44650650024414
2008-03-05,25.420000076293945,24.5,24.5,25.420000076293945,400.0,20.462604522705078
2008-03-06,25.5,23.5,25.5,25.5,700.0,20.527002334594727
2008-03-07,25.5,25.0,25.489999771118164,25.0,300.0,20.124513626098633
2008-03-10,25.399999618530273,24.5,24.5,25.0,16500.0,20.124513626098633
2008-03-11,24.989999771118164,24.989999771118164,24.989999771118164,24.989999771118164,100.0,20.116464614868164
2008-03-12,24.989999771118164,24.989999771118164,24.989999771118164,24.989999771118164,2400.0,20.116464614868164
2008-03-13,24.5,23.510000228881836,23.510000228881836,23.510000228881836,0.0,18.925092697143555
2008-03-14,25.0,23.5,23.5,24.989999771118164,1800.0,20.116464614868164
2008-03-17,25.399999618530273,23.5,23.5,25.399999618530273,1100.0,20.44650650024414
2008-03-18,25.0,23.5,25.0,24.799999237060547,1200.0,19.963518142700195
2008-03-19,24.299999237060547,23.5,23.5,24.299999237060547,1100.0,19.561025619506836
2008-03-20,24.799999237060547,23.100000381469727,23.100000381469727,23.100000381469727,0.0,18.595050811767578
2008-03-24,24.299999237060547,23.5,24.299999237060547,24.299999237060547,2600.0,19.561025619506836
2008-03-25,24.489999771118164,24.489999771118164,24.489999771118164,24.489999771118164,12500.0,19.713973999023438
2008-03-26,24.5,23.200000762939453,24.100000381469727,24.5,26300.0,19.722023010253906
2008-03-27,24.299999237060547,23.200000762939453,23.200000762939453,23.200000762939453,0.0,18.675548553466797
2008-03-28,24.5,23.200000762939453,23.200000762939453,23.200000762939453,0.0,18.675548553466797
2008-03-31,24.5,24.489999771118164,24.5,24.489999771118164,8200.0,19.713973999023438
2008-04-01,24.299999237060547,23.5,23.5,23.5,0.0,18.917043685913086
2008-04-02,24.200000762939453,23.100000381469727,23.100000381469727,23.100000381469727,0.0,18.595050811767578
2008-04-03,24.5,24.0,24.5,24.5,19000.0,19.722023010253906
2008-04-04,24.5,23.010000228881836,23.010000228881836,23.010000228881836,0.0,18.522602081298828
2008-04-07,24.5,23.010000228881836,23.010000228881836,23.010000228881836,0.0,18.522602081298828
2008-04-08,24.799999237060547,24.799999237060547,24.799999237060547,24.799999237060547,400.0,19.963518142700195
2008-04-09,24.5,24.5,24.5,24.5,200.0,19.722023010253906
2008-04-10,24.5,23.0,23.0,23.0,0.0,18.51455307006836
2008-04-11,24.600000381469727,23.5,23.5,23.5,0.0,18.917043685913086
2008-04-14,24.600000381469727,24.600000381469727,24.600000381469727,24.600000381469727,1500.0,19.802520751953125
2008-04-15,24.600000381469727,24.600000381469727,24.600000381469727,24.600000381469727,1000.0,19.802520751953125
2008-04-16,24.600000381469727,24.600000381469727,24.600000381469727,24.600000381469727,1000.0,19.802520751953125
2008-04-17,24.600000381469727,23.0,23.0,23.0,0.0,18.51455307006836
2008-04-18,24.600000381469727,23.0,23.0,23.0,0.0,18.51455307006836
2008-04-22,24.5,22.0,22.0,22.0,0.0,17.709569931030273
2008-04-23,24.5,24.0,24.0,24.5,400.0,19.722023010253906
2008-04-24,24.5,24.0,24.0,24.5,400.0,19.722023010253906
2008-04-25,25.0,24.5,24.5,25.0,14000.0,20.124513626098633
2008-04-28,24.780000686645508,23.0,23.0,23.0,0.0,18.51455307006836
2008-04-29,24.5,24.0,24.0,24.5,300.0,19.722023010253906
2008-04-30,24.5,24.5,24.5,24.5,100.0,19.722023010253906
2008-05-02,25.0,24.780000686645508,24.780000686645508,25.0,700.0,20.124513626098633
2008-05-05,25.0,25.0,25.0,25.0,500.0,20.124513626098633
